timestamp,name,total_mib,used_mib,util_percent
2026/08/13 22:11:45.628, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:46.725, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:47.785, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:48.824, NVIDIA GeForce RTX 5090, 32607, 12952, 5
2026/08/13 22:11:49.863, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:11:50.900, NVIDIA GeForce RTX 5090, 32607, 12951, 19
2026/08/13 22:11:51.953, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:53.031, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:54.128, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:11:55.187, NVIDIA GeForce RTX 5090, 32607, 12951, 17
2026/08/13 22:11:56.268, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:57.369, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:11:58.407, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:59.443, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:00.502, NVIDIA GeForce RTX 5090, 32607, 12951, 20
2026/08/13 22:12:01.563, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:12:02.643, NVIDIA GeForce RTX 5090, 32607, 12951, 11
2026/08/13 22:12:03.681, NVIDIA GeForce RTX 5090, 32607, 12951, 16
2026/08/13 22:12:04.718, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:12:05.748, NVIDIA GeForce RTX 5090, 32607, 12951, 33
2026/08/13 22:12:06.793, NVIDIA GeForce RTX 5090, 32607, 12951, 15
2026/08/13 22:12:07.829, NVIDIA GeForce RTX 5090, 32607, 12951, 20
2026/08/13 22:12:08.885, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:12:09.943, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:12:10.999, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:12:12.088, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:13.144, NVIDIA GeForce RTX 5090, 32607, 12954, 0
2026/08/13 22:12:14.217, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:15.254, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:12:16.335, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:17.388, NVIDIA GeForce RTX 5090, 32607, 12951, 21
2026/08/13 22:12:18.464, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:12:19.533, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:12:20.614, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:21.704, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:12:22.759, NVIDIA GeForce RTX 5090, 32607, 12954, 7
2026/08/13 22:12:23.834, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:24.887, NVIDIA GeForce RTX 5090, 32607, 12951, 32
2026/08/13 22:12:25.943, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:12:26.997, NVIDIA GeForce RTX 5090, 32607, 12951, 22
2026/08/13 22:12:28.051, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:12:29.124, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:30.163, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:31.219, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:12:32.298, NVIDIA GeForce RTX 5090, 32607, 12953, 0
2026/08/13 22:12:33.357, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:12:34.441, NVIDIA GeForce RTX 5090, 32607, 12827, 21
2026/08/13 22:12:35.538, NVIDIA GeForce RTX 5090, 32607, 10030, 1
2026/08/13 22:12:36.759, NVIDIA GeForce RTX 5090, 32607, 0, 0
2026/08/13 22:12:37.865, NVIDIA GeForce RTX 5090, 32607, 0, 0
